0.0065613,-0.0082397,-0.0033257,0.0015259,4.9838,-0.00091553
0,-0.0079346,-0.0023755,0.0022888,4.9854,-0.0012207
-0.0064087,-0.0064087,-0.0019004,0.0045776,4.9841,-0.00061035
-0.0073242,-0.002594,-0.0019004,0.010071,4.9844,0
-0.0015259,0.00030518,-0.0019004,0.010376,4.9844,-0.00030518
0.0019836,0.0028992,-0.0019004,0.0099182,4.9844,0
0.002594,0.002594,-0.0009503,0.016174,4.9854,-0.00061035
0.0013733,-0.00061035,-0.0014254,0.027008,4.9844,-0.00091553
-0.0038147,0.00091553,-0.0014254,0.029602,4.9844,-0.00091553
-0.012207,0.0057983,-0.0009503,0.020752,4.9844,-0.00030518
-0.021515,0.010071,0.00094999,0.011749,4.9847,-0.00091553
-0.028381,0.0097656,-0.00047523,0.0093079,4.9844,-0.00030518
-0.032654,0.0080872,-0.00047523,0.0076294,4.9847,-0.00061035
-0.033722,0.0067139,-0.0009503,0.0054932,4.9847,0
-0.0354,0.0085449,-1.5948e-07,0.0018311,4.9844,-0.00061035
-0.033112,0.011902,-0.00047523,-0.0022888,4.9847,-0.00061035
-0.026093,0.013428,-0.00047523,-0.0021362,4.9847,-0.00030518
-0.015564,0.0065613,-0.0009503,0.00061035,4.9838,-0.00061035
-0.0074768,0.0013733,-0.0014254,0.004425,4.9835,-0.00061035
0.0024414,-0.0065613,-0.0009503,0.0093079,4.9844,-0.00061035
0.019684,-0.01236,-0.00047523,0.014038,4.9841,-0.00030518
0.036621,-0.013428,0.00094999,0.014801,4.9841,-0.00030518
0.046082,-0.014496,-0.00047523,0.0073242,4.985,-0.00061035
0.053253,-0.015106,0.0014251,0.00061035,4.985,-0.00091553
0.057678,-0.015411,0.00047491,0.0015259,4.9841,-0.00061035
0.059204,-0.015259,0.00094999,0.0038147,4.9838,-0.00061035
0.058899,-0.013733,-0.00047523,0.0056458,4.9838,-0.0012207
0.052032,-0.015869,0.00047491,0.0041199,4.9841,-0.00061035
0.046387,-0.012817,-1.5948e-07,0.0010681,4.9838,0.00030518
