-0.00091553,-0.012665,-0.0038007,0.025177,2.5009,0.094299,0.00030518
0.00061035,-0.011292,-0.0038007,0.019073,2.5006,-0.00030518,0.00091553
0.00061035,-0.0097656,-0.0047509,0.018158,2.5006,-0.00030518,0.00030518
-0.0013733,-0.009613,-0.005226,0.020599,2.5003,0,0.00061035
-0.00091553,-0.0085449,-0.0047509,0.022125,2.5,0.00061035,0.00030518
0.0010681,-0.0042725,-0.0047509,0.020752,2.5006,0.00061035,0
0.0013733,-0.002594,-0.0042758,0.016174,2.5009,0.00030518,0.00061035
0.0013733,-0.0045776,-0.005226,0.011597,2.5003,0,0
0.0021362,-0.0035095,-0.0042758,0.0045776,2.5012,0,0.00030518
0.00076294,-0.0013733,-0.0042758,-0.0016785,2.5003,0,0.00030518
-0.0019836,-0.0030518,-0.0047509,-0.0035095,2.5006,-0.00061035,0.00030518
-0.002594,-0.0057983,-0.0042758,-0.0010681,2.5006,0,0.00061035
-0.00076294,-0.0086975,-0.0042758,-0.0013733,2.5012,0,0
-0.00045776,-0.012512,-0.0038007,-0.0048828,2.5012,0,0.00030518
-0.0027466,-0.014038,-0.0042758,-0.0067139,2.5006,0,-0.00030518
-0.0032043,-0.014648,-0.005226,-0.0067139,2.5,0,0
-0.0027466,-0.018311,-0.0047509,-0.0085449,2.5003,-0.00030518,0.00030518
-0.0024414,-0.019684,-0.0042758,-0.011902,2.5006,-0.00061035,0.00061035
-0.0032043,-0.014648,-0.005226,-0.015564,2.5012,-0.00061035,0.00061035
-0.0032043,-0.0073242,-0.0042758,-0.019531,2.5003,-0.00061035,0.00030518
-0.0016785,-0.0032043,-0.005226,-0.019836,2.5009,-0.00030518,0.00030518
-0.0012207,-0.00015259,-0.0047509,-0.0177,2.5012,-0.00030518,0.00030518
-0.0027466,0,-0.005226,-0.013733,2.5003,0.00030518,0
-0.0018311,0.0048828,-0.0042758,-0.0097656,2.5009,-0.00030518,0.00061035
0.0012207,0.013885,-0.0047509,-0.0083923,2.5015,-0.00030518,0.00030518
0.0041199,0.0177,-0.0028506,-0.0065613,2.5003,0,0.00030518
0.0064087,0.013885,-0.005226,-0.0021362,2.5009,0,0.00030518
0.0032043,0.0079346,-0.0047509,0.0036621,2.5003,0,0.00030518
0.00091553,0.0024414,-0.0047509,0.0076294,2.5,0,0.00030518
0.0010681,-0.0039673,-0.0038007,0.0073242,2.5009,0.00030518,0
-0.00030518,-0.0050354,-0.0047509,0.0033569,2.5012,0,0.00030518
-0.00076294,-0.00076294,-0.0042758,-0.00045776,2.5012,0,0.00061035
0.0015259,-0.0010681,-0.0042758,-0.0012207,2.5012,0.00030518,0.00061035
0.0035095,-0.0061035,-0.0042758,0.0019836,2.5006,0.00030518,0.00030518
0.0015259,-0.0036621,-0.0047509,0.0059509,2.4994,0,0.00061035
-0.0016785,0.007782,-0.0038007,0.0094604,2.5006,-0.00061035,0.00030518
-0.0033569,0.018463,-0.0042758,0.011902,2.5006,0.00030518,0
-0.0047302,0.02243,-0.0042758,0.010986,2.5021,-0.00030518,0.00061035
-0.0080872,0.021515,-0.0042758,0.0085449,2.5006,0,-0.00030518
-0.0086975,0.014191,-0.0047509,0.0059509,2.5006,0.00030518,0
-0.0068665,0.010529,-0.0047509,0.0080872,2.5006,-0.00030518,0.00030518
-0.004425,0.012512,-0.0038007,0.0094604,2.5012,0.00030518,-0.00061035
-0.0027466,0.014343,-0.0042758,0.0083923,2.5006,0,0.00030518
-0.0019836,0.015259,-0.0047509,0.0061035,2.5012,-0.00061035,0
-0.0015259,0.011597,-0.0042758,0.0038147,2.5006,0,-0.00030518
-0.00076294,0.0038147,-0.0038007,0.0028992,2.5009,0.00030518,0.00030518
-0.0024414,0.00015259,-0.0042758,0.0050354,2.4997,0,0
-0.0042725,-0.0032043,-0.0047509,0.0086975,2.5,-0.00030518,0.00061035
-0.004425,-0.010681,-0.0042758,0.011139,2.5009,0.00030518,0.00091553
-0.0032043,-0.021057,-0.0047509,0.010834,2.5009,0,0.00030518
-0.0016785,-0.03067,-0.0042758,0.010376,2.4997,-0.00061035,0.00030518
-0.00076294,-0.035248,-0.0047509,0.0086975,2.5012,-0.00030518,0.00030518
-0.00076294,-0.034485,-0.0047509,0.0048828,2.5009,0,0.00030518
-0.0013733,-0.032501,-0.0047509,0.0041199,2.5006,0,0.00061035
-0.0027466,-0.031738,-0.005226,0.0057983,2.5009,-0.00061035,0.00030518
-0.0041199,-0.024872,-0.0042758,0.0062561,2.5003,0.00030518,0.00061035
-0.0036621,-0.016937,-0.0042758,0.0054932,2.5009,0,0.00030518
-0.0019836,-0.0061035,-0.0047509,0.0054932,2.5,0,0.00030518
-0.0010681,0.013885,-0.0038007,0.0067139,2.5003,0.00030518,0
-0.0022888,0.031891,-0.0042758,0.007019,2.5009,0.00061035,0
-0.0041199,0.035706,-0.0047509,0.0054932,2.5,0,0.00030518
