0.011139,0.0012207,-0.011402,0.35553,-0.00030518,-0.00061035
0.011292,0,-0.011877,0.34744,0,-0.00030518
0.01358,-0.0021362,-0.011877,0.3389,-0.0012207,-0.00030518
0.013275,-0.0022888,-0.013777,0.32013,0.00030518,-0.00030518
0.013885,0,-0.012352,0.2919,-0.00091553,-0.00061035
0.012665,0.00030518,-0.012352,0.25558,-0.00091553,-0.00030518
0.010223,-0.00045776,-0.012827,0.22064,-0.00061035,-0.00030518
0.0086975,-0.00061035,-0.012827,0.1825,-0.00061035,-0.00061035
0.0086975,0.00076294,-0.010452,0.14038,0,-0.00091553
0.0056458,0.0015259,-0.011877,0.09903,0,-0.00030518
0.0027466,0.0015259,-0.011402,0.058899,-0.00030518,-0.00091553
-0.0016785,0.0013733,-0.010927,0.02121,-0.00030518,-0.00061035
-0.0083923,-0.00061035,-0.012352,-0.019379,0.00030518,-0.0012207
-0.012817,-0.0012207,-0.011402,-0.065002,-0.00030518,-0.00061035
-0.014954,-0.00091553,-0.012352,-0.11276,-0.00061035,-0.00091553
-0.016632,-0.0010681,-0.0099767,-0.16769,-0.00061035,0
-0.018463,-0.0038147,-0.011877,-0.22369,0,-0.00061035
-0.021362,-0.0035095,-0.012352,-0.27191,-0.00061035,-0.00091553
-0.029755,-0.0015259,-0.011877,-0.31342,0,-0.0012207
-0.037079,-0.00061035,-0.010452,-0.35645,-0.00030518,0
-0.0354,-0.00045776,-0.012352,-0.40009,-0.00091553,-0.00091553
-0.031738,0.0013733,-0.011402,-0.45273,-0.00061035,-0.00091553
-0.025635,0.0032043,-0.011877,-0.50323,0,-0.00030518
-0.015717,0.0024414,-0.011877,-0.54443,-0.00061035,-0.00061035
-0.010223,0.00061035,-0.011877,-0.57632,-0.00030518,-0.00030518
-0.0068665,-0.00030518,-0.011402,-0.60898,-0.00091553,0
-0.0041199,0.00076294,-0.011877,-0.6427,0,-0.00061035
-0.0045776,0.0016785,-0.011877,-0.67261,-0.00030518,-0.00030518
-0.0059509,0.0012207,-0.011877,-0.69382,-0.00091553,-0.00091553
-0.0057983,-0.0012207,-0.011877,-0.70251,-0.0012207,-0.00061035
-0.0057983,-0.0024414,-0.010927,-0.71411,-0.00091553,-0.0012207
-0.0064087,-0.0032043,-0.012827,-0.73624,0,-0.00091553
-0.010529,-0.0024414,-0.011877,-0.75821,-0.00030518,-0.00061035
-0.01297,-0.0013733,-0.012827,-0.77713,-0.00061035,0
-0.013275,0.00030518,-0.013302,-0.7933,-0.00061035,-0.00061035
-0.016937,0.00015259,-0.012827,-0.80322,-0.00030518,-0.00030518
-0.023041,0.0010681,-0.011402,-0.80566,-0.00091553,-0.00091553
-0.028687,0.00045776,-0.011402,-0.80658,-0.00061035,-0.00061035
-0.03418,0.0012207,-0.0099767,-0.80505,-0.00061035,-0.00061035
-0.042267,0.0033569,-0.010927,-0.79773,-0.0012207,-0.00030518
-0.047913,0.0053406,-0.010927,-0.78369,0,-0.00091553
-0.054321,0.0028992,-0.011877,-0.76721,0,-0.00061035
-0.063019,-0.00076294,-0.010927,-0.74203,0,-0.00030518
-0.066986,-0.0022888,-0.011877,-0.71243,0,-0.00091553
-0.067139,0.0015259,-0.012827,-0.68573,-0.00030518,0
-0.066528,0.0016785,-0.012352,-0.66071,-0.00091553,-0.00030518
-0.061035,-0.0012207,-0.012827,-0.62866,-0.00061035,0
-0.056458,-0.0021362,-0.012352,-0.59219,-0.00061035,-0.00061035
-0.051117,0.0018311,-0.012352,-0.55618,-0.00061035,-0.00061035
-0.045166,0.0021362,-0.011402,-0.52383,0,-0.00061035
-0.039978,0.0024414,-0.010452,-0.48965,-0.00061035,-0.00061035
-0.034027,0.0033569,-0.012352,-0.45105,-0.00061035,-0.00061035
-0.028534,0.0038147,-0.012827,-0.4097,-0.0012207,-0.00030518
-0.025024,0.0024414,-0.011402,-0.36942,-0.00030518,-0.00030518
-0.023499,-0.0012207,-0.011877,-0.33112,-0.00091553,0.00030518
-0.020294,-0.0027466,-0.0090265,-0.28854,0.00030518,-0.00061035
-0.018158,-0.0027466,-0.011877,-0.24002,0,-0.00061035
-0.017548,0.0018311,-0.010927,-0.19348,-0.00091553,-0.00030518
