-0.004425,0.00015259,-0.045132,-0.00061035,2.5006,4.9741,-0.00091553
-0.0036621,0.0012207,-0.046082,0.00030518,2.5,4.9747,-0.0015259
-0.0018311,0.00091553,-0.046082,-0.0018311,2.5003,4.9759,-0.0015259
-0.0028992,-0.00030518,-0.045607,-0.0073242,2.5009,4.9759,-0.00091553
-0.0022888,-0.00045776,-0.044657,-0.0093079,2.5006,4.9756,-0.00091553
-0.00091553,-0.00076294,-0.045132,-0.0071716,2.4994,4.9747,-0.0018311
-0.0016785,-0.00061035,-0.045607,-0.0079346,2.5006,4.9759,-0.0018311
-0.0019836,0.00030518,-0.046082,-0.0076294,2.5006,4.9759,-0.00091553
-0.0021362,0.0022888,-0.045132,-0.0079346,2.5009,4.9762,-0.00091553
-0.0022888,0.0035095,-0.047032,-0.0080872,2.5003,4.9768,-0.0015259
-0.0022888,0.0013733,-0.046082,-0.0076294,2.5006,4.9768,-0.0012207
-0.0021362,-0.0016785,-0.045132,-0.0083923,2.5006,4.9762,-0.00091553
-0.0021362,-0.0018311,-0.046082,-0.0080872,2.5,4.9762,-0.0012207
-0.0022888,-0.00076294,-0.045132,-0.0082397,2.5003,4.9756,-0.0012207
-0.0022888,-0.00091553,-0.045607,-0.0079346,2.4997,4.9762,-0.00061035
-0.0019836,-0.0015259,-0.045607,-0.0079346,2.5006,4.9765,-0.0012207
-0.0016785,-0.002594,-0.045132,-0.007019,2.5009,4.9753,-0.00091553
-0.00030518,-0.0013733,-0.046082,-0.005188,2.5003,4.9765,-0.0012207
0.00015259,0.00030518,-0.045132,-0.0068665,2.5003,4.9771,-0.00091553
0.0010681,0.00061035,-0.045132,-0.007019,2.5003,4.9765,-0.0012207
0.0047302,0.00045776,-0.045607,-0.0038147,2.5003,4.9741,-0.0012207
0.0079346,-0.0013733,-0.046082,-0.00015259,2.5003,4.9756,-0.0012207
0.0086975,-0.0016785,-0.045607,0.0068665,2.4994,4.9762,-0.0012207
0.012207,0,-0.045607,0.011597,2.5006,4.9762,-0.0015259
0.015869,0.00045776,-0.046082,0.017242,2.5009,4.9768,-0.0012207
0.018921,-0.00045776,-0.045132,0.021973,2.5006,4.9762,-0.0012207
0.020294,-0.00076294,-0.046082,0.022125,2.5012,4.9765,-0.0012207
0.019836,-0.0013733,-0.046082,0.021973,2.5,4.9759,-0.0018311
0.019531,-0.0015259,-0.047032,0.023651,2.5003,4.9759,-0.0015259
0.019531,-0.00076294,-0.046082,0.025482,2.5009,4.9762,-0.0012207
0.017395,-0.00045776,-0.046557,0.02655,2.5009,4.9762,-0.00091553
0.013275,-0.0016785,-0.045607,0.027466,2.5009,4.9768,-0.00061035
