-0.023041,-0.0099182,-0.0047509,-0.054016,4.9826,-0.00091553
-0.02533,-0.0064087,-0.0038007,-0.051575,4.982,-0.00061035
-0.024567,0.00030518,-0.005226,-0.045471,4.9817,-0.00061035
-0.023651,0.0064087,-0.0042758,-0.037231,4.9811,-0.00061035
-0.019989,0.007019,-0.005226,-0.032806,4.9808,-0.00091553
-0.016174,0.0042725,-0.0038007,-0.033264,4.9814,-0.00061035
-0.015717,-0.00076294,-0.0047509,-0.031433,4.9814,-0.00061035
-0.014496,-0.0042725,-0.005226,-0.024261,4.9823,-0.00061035
-0.012207,-0.005188,-0.005226,-0.014954,4.9826,-0.00091553
-0.011597,-0.0045776,-0.005226,-0.0061035,4.9829,-0.00091553
-0.011597,0.00030518,-0.0047509,-0.00061035,4.9826,-0.00091553
-0.011139,0.0039673,-0.0033257,0.0054932,4.9826,-0.00061035
-0.0090027,0.0019836,-0.005226,0.010071,4.9835,-0.00030518
-0.0053406,-0.0035095,-0.0047509,0.013123,4.9829,-0.00061035
-0.0032043,-0.0059509,-0.005701,0.020447,4.9823,0
-0.002594,-0.0048828,-0.0047509,0.035858,4.9826,-0.00061035
0.0019836,-0.0050354,-0.0038007,0.046234,4.9826,-0.00061035
0.0076294,-0.0045776,-0.0042758,0.049896,4.9829,0
0.010681,-0.00091553,-0.005701,0.049133,4.9826,-0.00030518
0.013733,-0.0013733,-0.0061761,0.048828,4.9829,-0.00061035
0.016022,-0.0013733,-0.005701,0.049438,4.9832,-0.00061035
0.020142,-0.0030518,-0.0047509,0.044098,4.9835,-0.00091553
0.020447,-0.0041199,-0.005226,0.0354,4.9829,-0.00091553
0.020142,-0.0018311,-0.005226,0.02533,4.9835,-0.00091553
0.018005,-0.00045776,-0.0047509,0.018311,4.9835,-0.00061035
0.014954,0.0016785,-0.0047509,0.010834,4.9823,-0.00030518
0.007782,0.0041199,-0.005226,-0.0047302,4.9832,-0.00030518
-0.0036621,-0.00061035,-0.0047509,-0.023956,4.9838,-0.00091553
-0.017853,-0.0094604,-0.0042758,-0.038757,4.9832,-0.00030518
-0.028381,-0.0064087,-0.0042758,-0.048218,4.9832,-0.00061035
-0.031738,0.0076294,-0.0033257,-0.046082,4.9832,-0.0012207
-0.026245,0.012207,-0.005226,-0.043335,4.9832,-0.00091553
-0.023041,0.0039673,-0.0047509,-0.041962,4.9829,-0.00061035
-0.021973,-0.00076294,-0.005226,-0.039368,4.9823,-0.00061035
-0.018005,-0.0012207,-0.005701,-0.0354,4.982,-0.00030518
-0.014801,-0.0012207,-0.005701,-0.032654,4.9826,-0.0012207
-0.01297,-0.0022888,-0.005226,-0.033417,4.9829,-0.00061035
-0.013428,-0.0019836,-0.0047509,-0.031738,4.9838,-0.00061035
-0.01358,0.0010681,-0.0047509,-0.025787,4.9835,-0.00061035
-0.01236,0.0048828,-0.0042758,-0.020599,4.9835,-0.00030518
-0.011139,0.004425,-0.0038007,-0.018463,4.9829,-0.00061035
-0.0068665,0.002594,-0.0038007,-0.010529,4.9838,-0.00030518
-0.0035095,0.0028992,-0.0028506,0.00076294,4.9829,-0.00061035
-0.0022888,0.0048828,-0.0042758,0.0080872,4.9832,-0.00091553
-0.0015259,0.0039673,-0.0047509,0.0093079,4.9823,-0.00091553
-0.0018311,0.0012207,-0.005226,0.010223,4.9826,-0.00061035
0,0.0021362,-0.0038007,0.013275,4.9829,-0.00030518
0.0022888,0.0053406,-0.0047509,0.015411,4.9829,-0.00061035
