0,0,-1.5948e-07,0,0,0
0,0,-1.5948e-07,0,0,0
0,0,-1.5948e-07,0,0,0
0,0,-1.5948e-07,0,0,0
0.0079346,0.00030518,-0.0090265,0.031281,-0.00030518,-0.00030518
0.0099182,-0.0032043,-0.011877,0.027313,0,-0.00091553
0.0099182,-0.0056458,-0.0095016,0.028839,-0.00091553,-0.00091553
0.0083923,-0.0064087,-0.011402,0.035248,-0.00091553,-0.0012207
0.0062561,-0.0059509,-0.0095016,0.042725,-0.00061035,-0.0015259
0.0032043,-0.0074768,-0.011402,0.041351,0.00030518,-0.00030518
0.00015259,-0.0085449,-0.0080764,0.025024,0.00030518,-0.00091553
-0.0022888,-0.0056458,-0.011402,0.010071,-0.00091553,-0.00030518
-0.0033569,-0.00091553,-0.010452,0.0086975,-0.00030518,-0.00061035
-0.0024414,0.00045776,-0.012827,0.010071,-0.00061035,-0.0012207
-0.0021362,-0.0021362,-0.0099767,0.0048828,-0.00061035,-0.00061035
-0.0010681,-0.0036621,-0.014727,-0.0018311,-0.00030518,-0.00091553
0.00061035,-0.0033569,-0.011877,-0.0045776,-0.00091553,-0.00091553
0.0035095,-0.0032043,-0.015202,-0.004425,-0.00030518,-0.00091553
0.004425,-0.0030518,-0.011402,-0.0057983,-0.00091553,-0.00061035
-0.00015259,-0.0019836,-0.012827,-0.010529,-0.00030518,-0.00091553
-0.0010681,-0.0018311,-0.011877,-0.011292,-0.00091553,-0.0015259
0.0013733,-0.002594,-0.012352,-0.011292,-0.00091553,-0.00061035
0.00076294,-0.0012207,-0.011402,-0.015411,-0.0012207,-0.00061035
-0.0013733,0.0018311,-0.011877,-0.013275,-0.00061035,-0.00091553
-0.0019836,0.0019836,-0.013302,-0.007782,-0.00091553,-0.00061035
-0.0022888,0.00030518,-0.013777,-0.0082397,-0.00091553,0
-0.0022888,-0.0013733,-0.014252,-0.0088501,0,-0.00061035
-0.0021362,-0.0035095,-0.011877,-0.0057983,-0.00091553,-0.00061035
-0.0021362,-0.0021362,-0.014252,-0.00091553,-0.00091553,-0.00061035
-0.0016785,0.002594,-0.011402,-0.0054932,-0.00030518,-0.00061035
0.00076294,0.0053406,-0.012827,-0.013275,0.00030518,-0.00061035
-0.00015259,0.0090027,-0.012352,-0.011444,-0.00061035,-0.00030518
-0.0035095,0.010834,-0.011877,-0.0071716,-0.00061035,-0.00030518
-0.0035095,0.0086975,-0.012352,-0.0071716,-0.00030518,-0.00030518
-0.0024414,0.004425,-0.011877,-0.0099182,0,-0.00061035
-0.0021362,0.0012207,-0.011877,-0.01236,0,-0.00030518
-0.0021362,-0.00015259,-0.011877,-0.011902,-0.00061035,-0.00030518
-0.0021362,0.00015259,-0.011402,-0.0039673,-0.00061035,-0.00091553
-0.0021362,0.00091553,-0.011877,0.0054932,-0.00061035,-0.00061035
-0.0027466,-0.0010681,-0.013302,0.0036621,-0.00030518,-0.00061035
-0.0032043,-0.0022888,-0.0099767,0.0013733,-0.00091553,-0.00061035
-0.0021362,-0.0030518,-0.010452,0.0086975,0.00030518,-0.00091553
-0.0036621,-0.0041199,-0.010927,0.016632,-0.00030518,-0.00091553
-0.0053406,-0.0048828,-0.010452,0.027008,-0.00030518,-0.00030518
-0.0048828,-0.0036621,-0.010927,0.037842,-0.0012207,-0.00091553
-0.0048828,-0.0022888,-0.0099767,0.046387,0.00030518,-0.00091553
-0.0061035,-0.002594,-0.012352,0.050659,-0.00030518,-0.00061035
-0.007782,-0.0028992,-0.010452,0.049286,-0.00030518,0
-0.0059509,-0.0027466,-0.0095016,0.045471,-0.00061035,-0.00091553
-0.0022888,-0.0021362,-0.011877,0.036926,0,-0.00061035
0.00045776,-0.00030518,-0.012352,0.025177,-0.00030518,-0.00091553
0.00091553,0.0022888,-0.012352,0.019684,-0.00061035,-0.00061035
-0.0022888,0.0036621,-0.0099767,0.014038,-0.00061035,-0.00061035
-0.0021362,0.002594,-0.011877,0.0021362,-0.00061035,-0.00061035
-0.00061035,0,-0.011877,-0.005188,-0.00061035,-0.00091553
0.00015259,0.0013733,-0.011402,-0.0065613,0,-0.00061035
0.00045776,0.0021362,-0.010927,-0.0042725,-0.00091553,-0.00030518
-0.00045776,0.0024414,-0.012352,0.00061035,-0.00061035,-0.00091553
0.00030518,0.00015259,-0.010927,-0.0030518,-0.00091553,-0.00091553
